Date,OGDC,PPL,POL,MARI,NBP,BAFL,HBL,UBL,MCB,BAHL,FCCL,DGKC,LUCK,EFERT,FFC,ENGRO,HUBC,KAPCO,EPCL,SSGC,SNGP,PSO,TRG,PAEL,ISL,NML,SEARL,HCAR,MTL,ATRL
2016-05-23,143.71,155.24,342.86,898.12,53.71,24.99,181.19,166.54,228.09,42.03,43,180.2,605.2,72.11,117.22,336.91,118.23,86.15,9.83,31.09,37.72,381.92,38.09,65.42,40.98,113.71,468.25,295.08,546.08,268.88
2016-05-24,141.16,154,334.74,898.96,53.87,24.88,179.81,166.96,224.15,41.83,43.02,179.46,602.3,71.93,116.97,337.22,115.32,85,9.75,30.98,37.93,379.87,38.2,65.06,40.86,114.52,465.89,293.2,548.65,271.17
2016-05-25,142.43,154.4,337.17,896.88,53.61,24.75,180.35,166.72,220.32,41.75,42.59,178.32,598.11,71.55,117.13,330.98,117.15,84.61,9.79,30.67,37.6,378.95,37.81,65.31,40.73,113.25,465.93,295.63,555,270.62
2016-05-26,142.2,154.25,338.36,892.43,54.12,24.6,179.45,167.03,218.33,41.31,42.33,178.04,597.48,71,117.26,336.07,115.73,84.34,9.68,30.12,36.87,380.23,36.91,65.3,40.72,113.04,474.52,292.82,560.75,269.65
2016-05-27,142.61,155.38,352.76,897.02,54.15,24.79,180.06,168.61,219.79,41.4,42.43,177.87,598.87,70.69,117.47,336.88,116.44,84.79,9.51,30.02,37.48,381.68,37.61,65.37,40.14,113.1,471.49,292.8,556.49,268.32
2016-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,140.03,154.34,345.63,885.44,53.64,24.63,175.01,167.36,212.24,40.46,40.31,179.36,583.81,69.56,116.22,333.58,114.93,83.89,9.32,29.22,36.36,379.35,35.81,64.04,39.18,114.05,465.38,290.28,584.31,260.08
2016-05-31,139.44,149.19,344.71,879.58,53.94,24.21,175.77,169.29,205.63,39.33,38.3,178.38,594.28,69.56,113.26,334.61,115.06,84.68,9.44,27.88,35.07,374.95,35.26,62.38,38.61,113.74,472.1,292.92,578.76,252.15
2016-06-01,140.2,154.1,345.14,890.54,53.99,24.4,176.88,170.12,213.63,39.75,36.39,180.43,596.07,69.76,114.49,337.67,115.97,85,9.59,28.87,36.34,377.6,36.75,63.43,38.93,114.61,484.03,292.8,582.5,259.97
2016-06-02,141.84,155.83,349.49,917.76,54.1,24.45,177.46,171.38,216.79,40.42,34.88,181.64,608.31,69.54,117.02,340.34,117.53,85.3,9.5,28.78,36.69,379.78,36.52,63.58,39.44,117.15,484.45,296.82,590.34,263.02
2016-06-03,143.4,156.26,357.05,963.64,53.98,24.75,178.95,172.36,216.37,40.3,34.11,181.07,619.49,68.91,117,343,118.44,87.83,9.48,29.34,37.61,382.7,36.19,63.62,39.85,120.82,490.6,307.1,612.77,262.79
2016-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,141.89,158.03,354.05,978.84,53.56,24.55,178.44,169.92,218.56,40.06,32.85,179.05,613.35,70.11,121.45,349.86,117.75,85.21,9.37,28.83,37.66,381.88,36.54,64.1,38.89,121.53,515.13,322.45,588.79,270.76
2016-06-07,143.22,164.14,350.01,973.57,53.36,24.36,177.94,169.02,218.8,40.19,33.56,178.52,625.08,68.35,119.26,347.23,117.15,85,9.37,28.57,37.12,379.22,36.48,63.74,38.1,119.33,540.11,336.73,589.81,265.65
2016-06-08,144.38,163.14,349.73,968.33,53.28,24.5,176.7,168.13,215.56,40.3,34.89,179.66,621.96,67.61,117.99,348.73,116.86,85.18,9.25,28.74,37.13,380.89,36.48,63.34,37.94,117.37,544.48,337.46,596.76,263.55
2016-06-09,144.77,164.22,353.03,967.34,53,24.41,176.12,168.1,216.11,40.02,35.21,179.04,619.6,67.65,116.46,347.62,116.68,86.05,9.16,28.55,36.66,381.14,35.7,62.46,36.39,116.28,541.19,332.65,593.75,270.21
2016-06-10,141.57,163.44,348.35,927.03,52.24,24.4,174.16,164.38,213.2,40.05,34.72,175.56,610.04,66.53,115.12,334.16,113.7,84.08,9.05,27.79,35.3,373.53,34.29,60.95,35.46,113.71,522.1,319.3,599.92,263.87
2016-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,139.88,164.4,343.18,940.58,52.14,24.4,176.17,167.43,216.96,40,34.49,175.87,603.29,66.93,115.48,330.23,114.13,84.45,9,27.7,34.99,373.58,34.42,60.96,35.5,114.8,531.44,317.7,594.68,262.54
2016-06-14,142.4,164.91,350.01,976.07,53.53,25.11,184.25,171.32,221.65,40.04,34.58,177.58,627.04,67.48,118.18,333.76,117.04,85.29,9.02,28.33,36.01,380.08,34.73,61.12,35.95,116.19,543.52,328.08,585.25,264.19
2016-06-15,147.26,166.53,360.96,982.48,55.36,25.81,191.36,179.84,232.24,40.22,35.06,183.94,657.86,68.07,120.59,349.44,122.88,88.01,9.1,28.94,36.6,399.02,35.57,63.22,35.06,121.92,570.69,344.32,588.4,266.93
2016-06-16,144.64,162.97,356.09,949.58,56.79,27.05,200.92,184.53,243.72,41.32,35.27,190.37,659.43,67.57,120.39,348.07,119.65,88.35,9.07,28.86,36.17,394.67,35.64,64.32,35.11,121.13,597.04,342.91,576.87,272.8
2016-06-17,142.97,159.48,356.07,915.54,58.1,27.75,210.49,184.11,244.82,42,35.13,189.37,663.19,66.58,118.6,347.76,118.42,89.08,8.86,28.25,35.88,394.02,35.27,64.8,34.95,119.36,569.05,340.86,574.75,275.02
2016-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,143.78,162.32,359.76,915.42,57.68,26.4,203.57,178.53,232.86,42.87,35.14,187.26,652.01,66.14,117.94,345.98,119.97,89.57,8.87,28.01,35.47,393.14,34.2,67.83,34.88,118.08,542.33,344,600.69,286.61
2016-06-21,143.46,161.95,358.68,924.16,58,25.53,202.71,177.23,228.5,43.05,35.13,185.13,648.81,65.89,117.62,343.26,119.84,89.9,8.8,27.88,35.98,392.22,34.6,66.33,35,119.06,567.35,354.02,587.99,283.75
2016-06-22,143.46,161.95,358.68,924.16,58,25.53,202.71,177.23,228.5,43.05,35.13,185.13,648.81,65.89,117.62,343.26,119.84,89.9,8.8,27.88,35.98,392.22,34.6,66.33,35,119.06,567.35,354.02,587.99,283.75
2016-06-23,141.94,161.5,357.91,920.48,58.3,25.21,203.54,175.08,229.67,43,35.99,186.5,635.81,65.25,117.54,339.21,118.96,88.67,8.69,27.73,35.99,386.95,34.43,65.68,35.05,116.16,548.64,354.81,589.98,288.77
2016-06-24,135.81,155.48,343.19,878.85,57.78,24.84,199.06,171.07,220.6,42.51,35.66,182.57,625.37,63.73,115.84,330.38,116.99,86.62,8.4,26.8,34.78,371.26,32.75,63.26,33.85,110.36,538.49,337.95,587.99,278.77
2016-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,133.38,154.05,340.95,878.92,57.74,24.85,193.28,167.09,214.41,43,35.9,183.81,611.26,63.82,113.55,328.22,117.16,88.43,8.31,26.74,34.42,369.63,32.25,62.67,33.38,105.09,544.02,342.15,565.05,277.5
2016-06-28,136.68,154.15,341.79,870.97,57.92,25.03,192.94,173.32,215.13,42.93,35.35,184.7,611.82,63.85,112.99,326.33,118.1,89.62,8.31,26.68,34.57,366.85,32.66,63.68,33.36,104.81,523.37,345.4,570,272.17
2016-06-29,139.75,156.98,348.98,914.26,58.18,25.36,196.33,176.33,220.66,42.93,35.89,190.69,636.45,64.77,114.09,333.35,119.87,89.8,8.48,27.56,36.29,372.82,34.29,65.56,35,107.24,548.16,362.52,576,280.8
2016-06-30,138.07,155.05,347.48,908.22,57.81,25.57,197.56,176.92,220.02,43.12,35.8,190.49,648.51,64.48,114.72,332.97,120.06,89.25,8.5,27.53,36.29,375.46,33.55,64.65,35.62,107.9,536.15,359.09,570.25,280.14
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,139.94,157.95,352.67,931.1,57.85,25.5,196.38,177.1,222.74,43,35.8,191.05,644.71,64.52,114.56,337.65,121,89.56,8.58,27.83,38.02,380.91,33.95,65.02,36.24,110.65,549.05,362.14,567.33,294.14
2016-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,141.06,160.76,356.1,937.99,58.78,25.73,198.33,177.58,221.87,42.51,36.55,195.49,667.12,65.58,116.93,339.24,123.45,91.91,8.56,28.06,39.85,384,34.46,65.37,37.34,110.82,558.16,362.61,564.9,298.53
2016-07-12,144.87,168.77,372.28,961.55,58.95,25.5,202.7,181.12,226.73,42,37.91,199.91,684.89,66.36,118.29,339.11,126.64,93,8.52,27.84,39.94,394.88,34.77,65.75,39.2,116.25,558.22,369.24,565.62,299.54
2016-07-13,145.47,171.45,377.48,961.99,58.98,25.63,204.14,181.04,228.77,42.02,37.88,200.18,680.87,66.03,117.16,337.04,128.32,90.26,8.49,27.51,39.48,395.14,34.32,66.67,40.35,116.74,561.28,372.46,565.5,294.91
2016-07-14,145.42,169.73,376.68,966.63,59.37,25.61,209.86,180.62,230.28,42.01,38.26,202.31,689.87,65.96,117.14,338.38,132.34,88.23,8.61,27.81,40.45,396.69,34.64,66.69,40.06,117.5,574.24,389.77,589.06,306.15
2016-07-15,145.52,169.27,378.98,979.87,59.27,25.38,212.18,180.74,225.19,42.37,38.02,203.31,688.31,66.66,116.96,339.11,129.03,87.28,8.53,27.53,40.8,396.91,35.41,67.45,40.97,116.95,574.3,392.61,594.98,300.42
2016-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-18,144.96,169.33,382.14,997.85,60.68,26.51,211.74,179.26,225,42.12,37.98,205.36,690.31,66.38,116.74,337.48,131.67,87.12,8.58,28.9,42.71,396.04,35.9,66.98,41.87,115.99,574.67,394.95,585.84,305.36
2016-07-19,146,168.6,382.88,985.53,60.88,26.21,211.93,180.13,224.6,42.2,38.09,204.49,689.99,66.94,116.27,334.11,130.97,89.09,8.56,30.34,42.33,415.84,35.45,65.93,41.13,114.99,572.84,402.91,579.96,303.63
2016-07-20,145.12,167.7,380.87,979.42,62.04,26.79,210.39,179.25,222.31,42.73,37.86,204.75,689.91,67.97,116.08,332.89,130.88,89.85,8.6,30.7,43.67,406.88,35.11,66.35,41.23,115.36,572.47,405.02,589.5,303.78
2016-07-21,145.01,168.05,379.21,991.38,62.61,26.52,210.71,179.81,222.26,42.53,38.12,206.4,707.2,69.41,116.32,333.15,130.93,88.7,8.58,31.5,43.89,410.37,35.49,69.44,41.27,115.01,569.71,411.05,584.12,306.14
2016-07-22,143.1,164.82,377.67,984.73,62.53,26.63,208.21,179.53,221.98,42.28,37.98,206.76,705.78,68.64,115.51,331.33,130.87,87.49,8.75,30.8,43.14,411.6,36.06,69.92,41.31,115,566.92,406.18,584.78,306.58
2016-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-25,140.47,161.5,372.39,973.65,62.1,27.11,209.22,179.34,222.5,42.01,37.74,206.7,701.65,67.93,114.39,328,130.13,86.15,8.76,30.56,43.18,410.15,35.7,70.26,40.5,115.51,564.84,405.55,577.57,312.59
2016-07-26,139.16,161.21,367.71,969.69,62.26,27.01,210.95,183.03,217.37,42.69,37.3,206.51,701.11,68.49,113.8,331.19,130.5,87.7,8.82,30.64,43.14,416.43,35.34,71.25,40.37,115.77,592.08,399.95,578.27,310.88
2016-07-27,139.69,161.48,369.31,974.84,62.24,27.09,217.97,186.65,218.27,43.55,37.47,208.8,718.9,68.74,114.38,332.89,131.31,87.56,8.72,31.23,42.71,420.76,34.43,71.1,40.09,115.83,579.78,396.54,576.39,311.52
2016-07-28,138.2,158.59,357.29,974.91,63.76,27.24,220.6,187.3,220.62,43.98,37.68,208.48,730.69,68.24,113.72,332.74,131.21,87.99,8.6,30.52,42.26,416.67,34.2,71.18,39.78,118.85,571.93,393.74,572.47,305.33
2016-07-29,136.52,157.18,348.42,971.58,63.9,27.26,217.53,185.38,221.01,43.6,37.73,210.03,742.14,68.6,113.68,334.5,132.02,87.98,8.51,31.56,44.37,417.08,34.87,71.65,39.33,120.88,571.75,399.67,572.14,305.95
2016-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-01,136.75,159.02,355.57,969.94,67.09,28.26,218.18,187.53,225.03,43.71,38.72,212.22,739.78,68.57,113.81,334.22,129.97,87.49,8.72,31.33,44.2,420.88,35.67,71.35,40.05,121.5,578.93,409.01,580.99,305.95
2016-08-02,136.63,156.51,357.35,959.15,66.62,28.42,218.38,189.37,224.83,43.57,38.88,211.88,712.14,67.9,113.87,329.27,129.58,87.5,8.64,31.52,45.7,414.88,35.86,71.7,42.05,122.18,580.72,408.02,583.04,307.28
2016-08-03,134.25,154.18,351.01,951.64,65.58,28.4,216.07,188.99,224.22,43.41,38.61,211.84,705.45,67.38,113.32,330.89,128.27,86.63,8.59,31.15,45.21,413.24,36.25,73.09,44.12,120.89,583.64,404.94,579.73,309.21
2016-08-04,134.89,155.58,358.51,963.52,65.92,28.96,214.81,189.4,222.9,43.41,38.28,207.55,695.34,67.66,113.21,330.18,127.93,85.94,8.57,31.1,46.01,412.06,35.69,72.18,43.72,120.59,580.83,401.58,578.02,305.73
2016-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08,136.65,155.84,364.76,976.36,66.19,28.62,217.22,197.72,216.03,44,38.07,206.36,689.6,67.52,113.27,333.73,129.02,83.81,8.51,30.63,45.08,411.07,35.19,73.58,42.85,121.43,581.46,394.67,579.46,302.42
2016-08-09,138.49,158.27,376.83,987.95,67.24,29.32,220.81,197.43,212.48,44.5,38.5,206.44,686.69,68.09,112.86,334.02,129.24,85,8.62,32.16,45.38,417.18,35.28,74.23,43.22,121.07,581.58,399.07,570.73,306.69
2016-08-10,138.97,158.5,382.46,1000.45,67.08,29.07,222.72,197.31,213,44.49,38.5,207.77,705.36,68.6,112.37,335.66,128.87,84.5,8.69,32.12,45.26,413.63,35.53,73.31,43.55,121.63,587.53,405.31,574.24,305.11
2016-08-11,137.95,160.42,377.66,987.01,66.51,29.45,225.35,205.58,212.84,45.07,38.54,206.28,702.52,68.85,111.68,334.84,128.32,84.3,8.69,32.19,44.86,411.2,35.08,72.7,45.66,121.04,585.49,415.1,571.49,300.71
2016-08-12,139.49,164.24,380.38,985.45,66.43,29.5,221.97,206.38,215.04,44.85,38.55,205.3,699.52,69.21,112.03,332.97,127.48,84.13,8.76,31.74,44.63,411.36,34.71,73.89,45.84,121.02,583,419.17,568.03,301.03
2016-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-15,141.36,166.92,385.32,994.9,65.92,29.63,219.95,205.71,213.59,44.7,38.83,206.97,699.13,69.4,112.1,332.09,128.44,84.98,8.64,32.59,44.89,411.24,35.01,73.59,45.61,121.58,584.8,416.38,568.21,298.15
2016-08-16,141.92,166.94,387.32,989.65,65.66,29.45,219.49,206.45,213.56,44,38.73,206.36,705.85,69.39,112.52,333.61,125.28,85.32,8.76,32.62,44.32,412.33,35.17,73.84,44.96,121.47,591.64,414.09,566,310.6
2016-08-17,141.37,166.38,388.41,988.37,66.45,29.12,221.39,205.91,208.83,43.6,38.16,208.73,710.74,68.74,113.54,331.79,125.02,85.21,8.77,32.04,44.34,409.23,35.21,74.64,45.2,123.17,591.98,424.29,562.81,326.13
2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-19,141.88,167.96,394.13,988.68,66.19,29.01,214.93,199.81,208.46,43,37.38,200.45,696.49,67.56,112.69,310.78,122.92,88.45,8.65,30.88,43.06,405.35,35.79,73.83,44.69,123.4,583.46,407.23,558.99,332.33
2016-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-22,140.7,167.16,396.5,983.57,65.26,28.64,216.41,200.1,210.03,42.93,37.62,200.39,698.77,67.51,112.47,309.35,123.6,88.57,8.64,30.53,43.02,404.73,35.06,73.43,43.79,123,593.2,413.24,552,328.79
2016-08-23,140.16,165.92,394.95,975.98,65.62,29,218.98,200.63,213.1,43.5,37.52,196.6,695.37,67.57,112.13,306.02,123.4,88.35,8.56,30.02,42.75,404.96,34.71,72.04,45.63,123.27,587.12,412.48,550.58,323.6
2016-08-24,141.82,163.76,394.67,975.65,65.73,29.13,218.13,199.41,213.42,44,37.54,195.27,693.14,67.58,111.9,308.94,123.7,88.4,8.56,29.81,43.4,405.25,35.01,72.89,47.69,124.1,584.81,419.07,556.15,325.14
2016-08-25,142.37,163.65,394.49,981.94,66.4,29.05,220.81,202.04,214.35,44,38.01,199.71,700.67,67.96,112.86,309.98,123.99,87.62,8.61,31.3,45.57,405.91,35.45,73.23,50.07,126.93,585.25,415.71,553,323.02
2016-08-26,142.18,164.73,391.04,977.11,69.58,29.27,219.99,203.01,213.69,43.49,38.3,198.62,707.75,67.53,112.32,307.87,126.78,86.99,8.74,32.24,47.84,401.96,35.22,72.95,50.94,126.42,581.18,413.89,553.99,337.38
2016-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,141.59,163.82,392.21,976.93,73,29.27,219.75,204.77,213.35,43.44,38.54,197.77,703.32,67.87,112,307.23,127.07,86.56,8.67,32.97,47.79,407.18,35.79,73.37,51.11,126.41,582.21,416.35,553.9,337.7
2016-08-30,141.74,164.16,396.48,973.68,73.65,29.49,220.97,204.06,211.23,43.07,38.35,199.41,697.64,67.74,111.18,306.82,125.88,88.75,8.64,32.62,47.89,406.71,35.77,72.99,50.77,126.5,574.42,437.16,553.11,335.52
2016-08-31,140.16,164.02,395.21,965.62,72.58,29.5,217.47,204.21,209.72,42.99,38.04,197.5,693.3,67.62,110.96,306.05,124.43,87.43,8.7,32.84,48.47,403.26,35.79,72.14,50.47,125.52,566.33,459.01,557.28,336.8
2016-09-01,139.98,163.18,390.17,957.63,72.21,29.71,216.56,200.72,209.14,43.16,37.93,197.6,680.52,67.88,110.54,306.16,124.31,87.05,8.86,32.7,48.11,399.9,35.15,72,51.25,123.54,579.2,481.96,558.87,332.67
2016-09-02,137.49,162.05,381.99,937.7,72.69,29.74,215.93,200.12,209.57,43.22,37.42,191.96,661.38,67.37,110.51,305.52,123.66,86.82,8.71,32.53,48.4,394.08,34.98,70.98,52.82,122.27,569.11,476.97,556.77,335.42
2016-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-05,139.79,163,393.75,936.08,73.04,29.5,217.84,200.1,210.21,43.49,37.13,184.28,644.73,66.8,110.07,300.42,121.77,86.61,8.77,32.02,47.13,395.38,36.72,70.99,52.94,122.5,559.23,487.21,541.81,332.23
2016-09-06,140.02,160.31,389.96,933.2,74.77,29.47,228.54,205.59,213.96,43.98,37.62,188.72,655.74,66.7,111.97,300.15,123.58,86.5,8.72,32.05,46.97,392.53,38.55,71.06,52.29,124.03,562.89,490.71,538.66,331.47
2016-09-07,141.81,160.12,391.77,942.92,75.49,29.86,229.68,207.59,218.89,44.48,37.96,189.8,662.55,66.65,112.48,305.78,125.46,86.55,8.82,33.09,48.93,396.81,40.47,71.85,53.5,126.29,564.1,486.34,549.74,341.9
2016-09-08,142.5,161.04,396.66,944.68,76.11,29.8,228.16,209.98,215.64,44,37.6,188.57,660.75,66.08,112.94,305.35,125.06,86.4,9.04,34.39,49.77,396.72,40.08,70.86,52.45,127.92,560.76,478.78,554.66,336.59
2016-09-09,143.37,159.69,405.61,939.67,75.63,30.06,228.7,209.19,214.56,44,37.23,191.12,656.61,66,112.16,303.75,122.58,86.34,9.15,36.1,49.55,399.45,41.77,71.57,54.45,132.36,560.6,502.71,572.78,339.27
2016-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-15,140.01,158.77,399.76,939.22,75.23,29.88,226.74,203.17,214.77,44.09,37.27,189.2,651.55,66.06,110.84,303.57,121.12,86.24,9.29,36.88,49.04,399.5,42.62,73.12,53.14,131.08,564.63,508.93,568,336.4
2016-09-16,138.88,160.89,406.65,939.32,74.48,29.44,225.31,202.07,212.96,44.03,37.23,187.98,660.32,64.81,110.08,306,119.57,86.31,9.05,38.71,51.46,403.61,42.65,73.43,54.26,131.02,562.84,534.37,596.4,339.86
2016-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,138.45,160.61,408.68,951.62,74.93,29.44,222.49,201.25,213.12,43.51,37.05,187.09,659.86,64.94,108.57,305.37,119.16,85.92,9.77,40.01,51.92,409.2,44.78,73.47,55.95,130.46,562.02,561.08,626.22,345.3
2016-09-20,138.36,160.05,389.2,941.66,74.7,29.33,221.94,200,210.28,43.52,36.52,187.24,658.45,64.56,107.97,311.29,118.5,85.56,10.37,39.02,50.29,409.62,43.53,73.17,58.74,129.49,562.93,587.83,631.49,337.08
2016-09-21,137.54,159.37,385.54,940.1,74.16,28.55,218.13,196.09,206.99,43.33,35.44,185.62,657.1,63.46,106.08,308.3,119.01,85.04,9.66,37.07,47.78,406.59,41.36,70.84,60.03,129.67,551.65,585.29,624.29,324.91
2016-09-22,139.85,159.87,389.47,946.73,75.3,28.99,222.42,198.35,207.99,43.5,35.5,188.07,667.41,63.74,106.14,296.74,120.37,85.25,9.9,36.19,49.5,413.63,39.33,71.42,59.31,132.94,565.62,597.24,644.77,329.86
2016-09-23,139.42,159.03,386.44,946.48,74.45,28.99,218.39,195.72,210.24,43.51,35.6,186.97,681.3,62.26,103.33,286.73,118.8,85.03,9.62,36.71,48.37,408.45,38.17,70.04,58.28,128.31,576.98,587.44,647.09,326.54
2016-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,139.44,159.46,383.95,938.77,74.45,28.85,219.31,200.71,211.55,43.79,35.95,190.69,685.78,63.31,104.99,294.72,120,85.01,10.01,38.54,50.01,410.75,40.07,71.65,59.07,134.72,580.63,585.33,679.44,329.41
2016-09-27,139.41,159.99,383.49,934.86,74.47,28.56,217.66,200.74,216.33,44.16,35.98,190.36,682.28,62.36,104.59,292.21,120.4,85.21,9.84,38.79,50.54,413.46,42.07,71.29,59.99,135.18,589.82,585.48,691.21,327.39
2016-09-28,138.71,158.69,381.15,931.14,74.11,28.53,217.85,202.03,214.6,44.52,35.82,190.09,685.23,62.09,105.75,291.36,119.97,84.76,9.75,39.31,49.8,412.78,44.17,72.21,60.01,136.32,589.39,589.91,689.77,326.37
2016-09-29,141.54,163.26,397.7,952.12,73.1,28.73,219.53,199.49,216.87,44.5,35.42,187.88,686.48,61.72,104.48,287.87,119.96,84.25,9.95,40.05,49.97,413.34,43.71,70.64,60.45,135.2,568.07,584.14,666.49,326.37
2016-09-30,141.23,163.67,401.31,954.53,73.21,28.73,220.81,198.78,220.8,44.98,35.27,185.88,677.26,61.66,103.98,291.25,119.17,83.69,10.38,40.54,50.12,414.14,45.89,70.77,60.75,140.9,573.5,611.82,678.98,325.88
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-03,141.89,163.59,403.84,954.51,73.42,28.59,222.04,203.65,224.79,45.44,35.76,190.1,711.11,62.47,104.34,296.3,118.16,83.49,10.41,41.31,51.36,419.3,45.91,71.59,61.73,139.57,581.69,598.51,679.52,331.69
2016-10-04,141.93,164.03,407.64,953.51,74.49,29.04,223.61,206.67,227.86,45,35.07,187.46,714.57,62.17,104.78,297.13,117.7,83.56,10.41,41.03,50.98,421.06,47.34,72.41,62.26,140.29,580.93,590.08,701.59,331.52
2016-10-05,142.04,159.56,409.49,961.13,75.28,29.04,222.38,203.89,229.8,45.5,34.46,188.53,715.94,62.45,104.92,300.17,118.83,83.61,10.92,40.36,51.28,420.23,46.74,72.18,65.37,140.07,579.85,590.38,736.66,329.44
2016-10-06,141.9,159.29,412.68,968.87,74.26,28.76,219.97,205.16,226.74,45.01,34.61,191.15,720.26,62.08,104.08,301.32,116.97,83.22,10.63,40.38,53.83,416.41,46.26,71.25,68.63,138.1,583.75,586.03,729.17,327.54
2016-10-07,142.62,157.49,417.07,971.28,74.15,28.67,222.28,204.61,223.65,45.01,34.73,191.64,704.69,61.48,104.03,299.39,115.89,78.44,10.51,40.64,56.11,424.97,45.48,71.79,68.17,136.92,579.52,583.54,735.67,326.73
2016-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,142.6,156.48,415.99,982.51,74.92,29.24,222.88,202.56,224.68,46.97,35.48,190.46,694.21,61.67,104.08,299.97,115.03,78,10.54,40.97,58.67,421.89,45.85,71.75,67,142.21,574.34,579.31,772.45,333.38
2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,142.88,156.86,422.15,985.19,74.37,29.25,222.24,202.96,222.76,46.8,34.78,192.97,700.61,61.75,104.45,295.87,115.14,77.75,10.3,38.93,56.1,417.55,45.22,70.92,67.77,139.17,581.74,608.27,752.22,335.29
2016-10-14,145.14,156.56,425.06,983.91,73.74,30.3,221.59,201.52,225.89,47.01,34.88,185.14,698.44,62.04,103.96,297.77,115.71,76.9,10.11,37.27,56,419.23,47.13,70.43,68.74,140.03,582.24,592.28,739.05,343.23
2016-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,142.99,154.92,423.52,981.93,74.01,30.12,221,201.61,223.46,46.6,34.41,182.19,684.55,62.32,104.04,294.03,117.16,76.9,10.48,37.83,56.54,422.1,44.98,68.94,65.36,140.01,584.03,586.52,762.7,346.59
